Plant,Material,Description,Unrestr.Stock,UOM,Open Cust Ord,Total Open Delv,Open Prod Ord,Open Purch Ord,Open STO,In Transit,Net Available,Current Tons,Safety Stock,Max Stock Lvl,Planning Material,Restric Stock,Blocked Stock,In Qual.Insp (Restr.),Material Group,Outer Diameter,Plant Name,Wall Thickness,City,State,Country,Pincode,Full Location,Material Type,Weekly Forecast,Days of Supply Available,Organisation,Sub Category,Material Category,Column1,,,,,,,,,,,
3590,0544510000,3 RIGID - UL,1.418,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.418,1.418,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,GCD Tampa,0.2050,Tampa,FL,USA,33602,"Tampa, FL, USA",Rigid,0.00,0.00,Western,RIGID,B,359005445100003 RIGID - UL,,,,,,,,,,,
3420,0544510000,3 RIGID - UL,0.400,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400,5.089,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,General Power & Control - LA,0.2050,Geismar,LA,USA,70734,"Geismar, LA, USA",Rigid,5.09,0.73,Wheatland,RIGID,B,342005445100003 RIGID - UL,,,,,,,,,,,
1175,0544510000,3 RIGID - UL,0.981,TON,0.000,0.000,0.000,6.643,0.000,0.000,7.624,0.981,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Specialty Conduit & MFG L.L.C.,0.2050,Mt. Braddock,PA,USA,15465,"Mt. Braddock, PA, USA",Rigid,0.00,0.00,Manufacturing Plants,RIGID,,117505445100003 RIGID - UL,,,,,,,,,,,
3380,0544510000,3 RIGID - UL,0.654,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.654,0.654,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,"Riffle and Associates, Inc.",0.2050,Cincinnati,OH,USA,45202,"Cincinnati, OH, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,338005445100003 RIGID - UL,,,,,,,,,,,
1100,0544510000,3 RIGID - UL,0.000,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,R03500181-C1012H,0.000,2.181,0.000,71,3.500,Council,0.2050,Council,OH,USA,43223,"Council, OH, USA",Rigid,0.00,0.00,Manufacturing Plants,RIGID,,110005445100003 RIGID - UL,,,,,,,,,,,
3410,0544510000,3 RIGID - UL,1.090,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.090,1.090,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Electro Lines,0.2050,Syracuse,NY,USA,13202,"Syracuse, NY, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,341005445100003 RIGID - UL,,,,,,,,,,,
3560,0544510000,3 RIGID - UL,0.000,TON,0.000,0.000,0.000,0.000,0.000,2.181,2.181,2.181,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,E-TEL,0.2050,Houston,TX,USA,77002,"Houston, TX, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,356005445100003 RIGID - UL,,,,,,,,,,,
3180,0544510000,3 RIGID - UL,16.539,TON,0.000,7.379,0.000,0.000,0.000,0.000,9.160,9.160,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Brazill Brothers,0.2050,North Brunswick,NJ,USA,8902,"North Brunswick, NJ, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,318005445100003 RIGID - UL,,,,,,,,,,,
3200,0544510000,3 RIGID - UL,2.326,TON,0.000,0.000,0.000,0.000,0.000,0.000,2.326,2.326,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Nelson and Associates,0.2050,Santa Fe Springs,CA,USA,90670,"Santa Fe Springs, CA, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,320005445100003 RIGID - UL,,,,,,,,,,,
3130,0544510000,3 RIGID - UL,10.432,TON,0.000,5.452,0.000,0.000,0.000,0.000,4.980,4.980,7.633,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Carter York Agency,0.2050,Charlotte,NC,USA,28202,"Charlotte, NC, USA",Rigid,7.63,1.09,Wheatland,RIGID,B,313005445100003 RIGID - UL,,,,,,,,,,,
3440,0544510000,3 RIGID - UL,0.981,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.981,0.981,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Robert A. Amey Co.,0.2050,Portland,OR,USA,97201,"Portland, OR, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,344005445100003 RIGID - UL,,,,,,,,,,,
3540,0544510000,3 RIGID - UL,64.885,TON,31.697,35.405,0.000,0.000,0.000,3.271,1.054,1.054,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,LEX ASSOCIATES,0.2050,Edison,NJ,USA,8903,"Edison, NJ, USA",Rigid,0.00,0.00,Western,RIGID,A,354005445100003 RIGID - UL,,,,,,,,,,,
2800,0544510000,3 RIGID - UL,6.579,TON,62.922,2.181,0.363,0.000,7.733,0.000,-71.346,-71.709,0.000,321.000,R03500181-C1012H,35.150,0.000,0.000,71,3.500,Rochelle,0.2050,Rochelle,IL,USA,61068,"Rochelle, IL, USA",Rigid,80.25,11.46,Manufacturing Plants,RIGID,A,280005445100003 RIGID - UL,,,,,,,,,,,
4350,0544510000,3 RIGID - UL,3.599,TON,5.452,3.599,0.000,0.000,0.000,0.000,-6.215,-6.215,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Northwinds Corporation,0.2050,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",Rigid,0.00,0.00,Western,RIGID,B,435005445100003 RIGID - UL,,,,,,,,,,,
2920,0544510000,3 RIGID - UL,18.538,TON,0.000,0.000,0.000,1.090,0.000,4.362,23.990,22.900,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Garden Grove,0.2050,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",Rigid,0.00,0.00,Zekelman Warehouse,RIGID,A,292005445100003 RIGID - UL,,,,,,,,,,,
3530,0544510000,3 RIGID - UL,4.362,TON,0.000,2.181,0.000,0.000,0.000,1.090,3.271,3.271,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,"GORIN-HOPPER-McCOY, INC.",0.2050,Norcross,GA,USA,30071,"Norcross, GA, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,353005445100003 RIGID - UL,,,,,,,,,,,
2910,0544510000,3 RIGID - UL,45.837,TON,5.452,3.199,0.000,0.000,0.000,0.000,37.186,37.186,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Mountain House Warehouse,0.2050,Mountain House,CA,USA,95391,"Mountain House, CA, USA",Rigid,0.00,0.00,Zekelman Warehouse,RIGID,A,291005445100003 RIGID - UL,,,,,,,,,,,
2900,0544510000,3 RIGID - UL,14.540,TON,2.181,0.000,0.000,0.000,0.000,0.000,12.359,12.359,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Auburn Warehouse,0.2050,Auburn,WA,USA,98002,"Auburn, WA, USA",Rigid,0.00,0.00,Zekelman Warehouse,RIGID,A,290005445100003 RIGID - UL,,,,,,,,,,,
1100,0544520000,3 RIGID x 20',0.000,TON,0.000,0.000,0.000,0.000,34.896,0.000,-34.896,-34.896,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Council,0.2050,Council,OH,USA,43223,"Council, OH, USA",Rigid,0.00,0.00,Manufacturing Plants,20FT RIGID,,110005445200003 RIGID x 20',,,,,,,,,,,
2920,0544520000,3 RIGID x 20',0.000,TON,0.000,0.000,0.000,34.896,0.000,0.000,34.896,0.000,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Garden Grove,0.2050,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",Rigid,0.00,0.00,Zekelman Warehouse,20FT RIGID,D,292005445200003 RIGID x 20',,,,,,,,,,,
3180,0544520000,3 RIGID x 20',0.945,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.945,0.945,0.000,0.000,R03500181-C1012H,0.000,0.000,0.000,71,3.500,Brazill Brothers,0.2050,North Brunswick,NJ,USA,8902,"North Brunswick, NJ, USA",Rigid,0.00,0.00,Wheatland,20FT RIGID,D,318005445200003 RIGID x 20',,,,,,,,,,,
3440,0544610000,3 1/2 RIGID - UL,0.616,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.616,0.616,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Robert A. Amey Co.,0.2150,Portland,OR,USA,97201,"Portland, OR, USA",Rigid,0.00,0.00,Wheatland,RIGID,D,344005446100003 1/2 RIGID - UL,,,,,,,,,,,
3410,0544610000,3 1/2 RIGID - UL,0.660,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.660,0.660,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Electro Lines,0.2150,Syracuse,NY,USA,13202,"Syracuse, NY, USA",Rigid,0.00,0.00,Wheatland,RIGID,D,341005446100003 1/2 RIGID - UL,,,,,,,,,,,
3380,0544610000,3 1/2 RIGID - UL,0.836,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.836,0.836,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,"Riffle and Associates, Inc.",0.2150,Cincinnati,OH,USA,45202,"Cincinnati, OH, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,338005446100003 1/2 RIGID - UL,,,,,,,,,,,
4180,0544610000,3 1/2 RIGID - UL,0.220,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.220,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,"Electrical Lines, Inc",0.2150,Aurora,CO,USA,80012,"Aurora, CO, USA",Rigid,0.00,0.00,Wheatland,RIGID,D,418005446100003 1/2 RIGID - UL,,,,,,,,,,,
4170,0544610000,3 1/2 RIGID - UL,1.100,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.100,1.100,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Electra Sales of N Tx Inc,0.2150,Iriving,TX,USA,75039,"Iriving, TX, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,417005446100003 1/2 RIGID - UL,,,,,,,,,,,
3500,0544610000,3 1/2 RIGID - UL,0.132,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.132,0.132,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,ALLIED GROUP SALES,0.2150,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",Rigid,0.00,0.00,Wheatland,RIGID,D,350005446100003 1/2 RIGID - UL,,,,,,,,,,,
3570,0544610000,3 1/2 RIGID - UL,0.968,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.968,0.968,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,L.P. CHICK COMPANY,0.2150,Louisville,KY,USA,40202,"Louisville, KY, USA",Rigid,0.00,0.00,Wheatland,RIGID,D,357005446100003 1/2 RIGID - UL,,,,,,,,,,,
3165,0544610000,3 1/2 RIGID - UL,0.000,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,DSI Southwest,0.2150,Dallas,TX,USA,75201,"Dallas, TX, USA",Rigid,2.20,0.31,Wheatland,RIGID,C,316505446100003 1/2 RIGID - UL,,,,,,,,,,,
4380,0544610000,3 1/2 RIGID - UL,0.264,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.264,0.264,1.100,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Electra Products Agency,0.2150,Indianapolis,IN,USA,46204,"Indianapolis, IN, USA",Rigid,1.10,0.16,Western,RIGID,D,438005446100003 1/2 RIGID - UL,,,,,,,,,,,
3420,0544610000,3 1/2 RIGID - UL,0.000,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.880,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,General Power & Control - LA,0.2150,Geismar,LA,USA,70734,"Geismar, LA, USA",Rigid,0.88,0.13,Wheatland,RIGID,D,342005446100003 1/2 RIGID - UL,,,,,,,,,,,
4350,0544610000,3 1/2 RIGID - UL,0.880,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.880,0.880,2.200,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Northwinds Corporation,0.2150,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",Rigid,2.20,0.31,Western,RIGID,D,435005446100003 1/2 RIGID - UL,,,,,,,,,,,
1175,0544610000,3 1/2 RIGID - UL,0.924,TON,0.000,0.000,0.000,2.000,0.000,0.000,2.924,0.924,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Specialty Conduit & MFG L.L.C.,0.2150,Mt. Braddock,PA,USA,15465,"Mt. Braddock, PA, USA",Rigid,0.00,0.00,Manufacturing Plants,RIGID,,117505446100003 1/2 RIGID - UL,,,,,,,,,,,
3530,0544610000,3 1/2 RIGID - UL,0.220,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.220,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,"GORIN-HOPPER-McCOY, INC.",0.2150,Norcross,GA,USA,30071,"Norcross, GA, USA",Rigid,0.00,0.00,Wheatland,RIGID,D,353005446100003 1/2 RIGID - UL,,,,,,,,,,,
2800,0544610000,3 1/2 RIGID - UL,118.448,TON,16.720,4.400,0.000,0.000,2.000,0.000,95.328,95.328,33.000,0.000,R04000208-C1012H,4.400,0.000,0.000,71,4.000,Rochelle,0.2150,Rochelle,IL,USA,61068,"Rochelle, IL, USA",Rigid,33.00,4.71,Manufacturing Plants,RIGID,C,280005446100003 1/2 RIGID - UL,,,,,,,,,,,
3130,0544610000,3 1/2 RIGID - UL,0.440,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.440,0.440,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Carter York Agency,0.2150,Charlotte,NC,USA,28202,"Charlotte, NC, USA",Rigid,0.00,0.00,Wheatland,RIGID,D,313005446100003 1/2 RIGID - UL,,,,,,,,,,,
3180,0544610000,3 1/2 RIGID - UL,1.188,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.188,1.188,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Brazill Brothers,0.2150,North Brunswick,NJ,USA,8902,"North Brunswick, NJ, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,318005446100003 1/2 RIGID - UL,,,,,,,,,,,
2920,0544610000,3 1/2 RIGID - UL,0.000,TON,0.000,0.000,0.000,0.000,0.000,4.400,4.400,4.400,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Garden Grove,0.2150,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",Rigid,0.00,0.00,Zekelman Warehouse,RIGID,B,292005446100003 1/2 RIGID - UL,,,,,,,,,,,
2910,0544610000,3 1/2 RIGID - UL,3.168,TON,0.000,0.000,0.000,0.000,0.000,2.200,5.368,5.368,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Mountain House Warehouse,0.2150,Mountain House,CA,USA,95391,"Mountain House, CA, USA",Rigid,0.00,0.00,Zekelman Warehouse,RIGID,C,291005446100003 1/2 RIGID - UL,,,,,,,,,,,
3540,0544610000,3 1/2 RIGID - UL,3.168,TON,0.000,2.200,0.000,0.000,0.000,2.200,3.168,3.168,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,LEX ASSOCIATES,0.2150,Edison,NJ,USA,8903,"Edison, NJ, USA",Rigid,0.00,0.00,Western,RIGID,B,354005446100003 1/2 RIGID - UL,,,,,,,,,,,
3590,0544610000,3 1/2 RIGID - UL,2.200,TON,0.000,0.616,0.000,0.000,0.000,0.000,1.584,1.584,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,GCD Tampa,0.2150,Tampa,FL,USA,33602,"Tampa, FL, USA",Rigid,0.00,0.00,Western,RIGID,D,359005446100003 1/2 RIGID - UL,,,,,,,,,,,
2900,0544610000,3 1/2 RIGID - UL,11.308,TON,0.000,0.000,0.000,0.000,0.000,2.200,13.508,13.508,0.000,0.000,R04000208-C1012H,0.000,0.000,0.000,71,4.000,Auburn Warehouse,0.2150,Auburn,WA,USA,98002,"Auburn, WA, USA",Rigid,0.00,0.00,Zekelman Warehouse,RIGID,C,290005446100003 1/2 RIGID - UL,,,,,,,,,,,
3570,0544710000,4 RIGID - UL,1.597,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.597,1.597,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,L.P. CHICK COMPANY,0.2250,Louisville,KY,USA,40202,"Louisville, KY, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,357005447100004 RIGID - UL,,,,,,,,,,,
3165,0544710000,4 RIGID - UL,0.000,TON,0.000,0.000,0.000,1.030,0.000,0.000,1.030,0.000,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,DSI Southwest,0.2250,Dallas,TX,USA,75201,"Dallas, TX, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,316505447100004 RIGID - UL,,,,,,,,,,,
3500,0544710000,4 RIGID - UL,1.030,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.030,1.030,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,ALLIED GROUP SALES,0.2250,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,350005447100004 RIGID - UL,,,,,,,,,,,
3590,0544710000,4 RIGID - UL,1.442,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.442,1.442,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,GCD Tampa,0.2250,Tampa,FL,USA,33602,"Tampa, FL, USA",Rigid,0.00,0.00,Western,RIGID,B,359005447100004 RIGID - UL,,,,,,,,,,,
1175,0544710000,4 RIGID - UL,0.618,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.618,0.618,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Specialty Conduit & MFG L.L.C.,0.2250,Mt. Braddock,PA,USA,15465,"Mt. Braddock, PA, USA",Rigid,0.00,0.00,Manufacturing Plants,RIGID,,117505447100004 RIGID - UL,,,,,,,,,,,
1100,0544710000,4 RIGID - UL,0.000,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,R04500208-C1012H,0.000,1.236,0.000,71,4.500,Council,0.2250,Council,OH,USA,43223,"Council, OH, USA",Rigid,0.00,0.00,Manufacturing Plants,RIGID,,110005447100004 RIGID - UL,,,,,,,,,,,
3380,0544710000,4 RIGID - UL,0.618,TON,0.000,0.000,0.000,0.000,0.000,0.000,0.618,0.618,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,"Riffle and Associates, Inc.",0.2250,Cincinnati,OH,USA,45202,"Cincinnati, OH, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,338005447100004 RIGID - UL,,,,,,,,,,,
3410,0544710000,4 RIGID - UL,4.635,TON,0.000,1.030,0.000,0.000,0.000,0.000,3.605,3.605,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Electro Lines,0.2250,Syracuse,NY,USA,13202,"Syracuse, NY, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,341005447100004 RIGID - UL,,,,,,,,,,,
3560,0544710000,4 RIGID - UL,1.030,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.030,1.030,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,E-TEL,0.2250,Houston,TX,USA,77002,"Houston, TX, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,356005447100004 RIGID - UL,,,,,,,,,,,
3440,0544710000,4 RIGID - UL,3.090,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.090,3.090,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Robert A. Amey Co.,0.2250,Portland,OR,USA,97201,"Portland, OR, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,344005447100004 RIGID - UL,,,,,,,,,,,
3485,0544710000,4 RIGID - UL,1.700,TON,0.000,0.000,0.000,0.000,0.000,0.000,1.700,1.700,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Marvin Bochner Inc,0.2250,Miami,FL,USA,33101,"Miami, FL, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,348505447100004 RIGID - UL,,,,,,,,,,,
3130,0544710000,4 RIGID - UL,2.060,TON,2.060,2.060,0.000,4.120,0.000,0.000,2.060,-2.060,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Carter York Agency,0.2250,Charlotte,NC,USA,28202,"Charlotte, NC, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,313005447100004 RIGID - UL,,,,,,,,,,,
2800,0544710000,4 RIGID - UL,130.244,TON,88.632,58.762,0.000,0.000,0.000,0.000,-17.150,-17.150,0.000,349.999,R04500208-C1012H,5.099,0.000,0.000,71,4.500,Rochelle,0.2250,Rochelle,IL,USA,61068,"Rochelle, IL, USA",Rigid,87.50,12.50,Manufacturing Plants,RIGID,A,280005447100004 RIGID - UL,,,,,,,,,,,
3200,0544710000,4 RIGID - UL,2.936,TON,0.000,0.000,0.000,0.000,0.000,0.000,2.936,2.936,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Nelson and Associates,0.2250,Santa Fe Springs,CA,USA,90670,"Santa Fe Springs, CA, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,320005447100004 RIGID - UL,,,,,,,,,,,
4170,0544710000,4 RIGID - UL,2.060,TON,0.000,1.030,0.000,0.000,0.000,0.000,1.030,1.030,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Electra Sales of N Tx Inc,0.2250,Iriving,TX,USA,75039,"Iriving, TX, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,417005447100004 RIGID - UL,,,,,,,,,,,
3420,0544710000,4 RIGID - UL,1.442,TON,0.000,1.030,0.000,1.030,0.000,0.000,1.442,0.412,4.120,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,General Power & Control - LA,0.2250,Geismar,LA,USA,70734,"Geismar, LA, USA",Rigid,4.12,0.59,Wheatland,RIGID,B,342005447100004 RIGID - UL,,,,,,,,,,,
4180,0544710000,4 RIGID - UL,1.442,TON,0.000,0.515,0.000,0.000,0.000,1.030,1.957,1.957,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,"Electrical Lines, Inc",0.2250,Aurora,CO,USA,80012,"Aurora, CO, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,418005447100004 RIGID - UL,,,,,,,,,,,
3540,0544710000,4 RIGID - UL,65.920,TON,28.840,29.973,0.000,0.000,0.000,23.690,30.797,30.797,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,LEX ASSOCIATES,0.2250,Edison,NJ,USA,8903,"Edison, NJ, USA",Rigid,0.00,0.00,Western,RIGID,A,354005447100004 RIGID - UL,,,,,,,,,,,
2920,0544710000,4 RIGID - UL,14.626,TON,0.000,3.605,0.000,0.000,0.000,10.300,21.321,21.321,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Garden Grove,0.2250,Garden Grove,CA,USA,92840,"Garden Grove, CA, USA",Rigid,0.00,0.00,Zekelman Warehouse,RIGID,A,292005447100004 RIGID - UL,,,,,,,,,,,
3180,0544710000,4 RIGID - UL,0.258,TON,10.043,0.258,0.000,0.000,0.000,18.540,8.497,8.497,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Brazill Brothers,0.2250,North Brunswick,NJ,USA,8902,"North Brunswick, NJ, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,318005447100004 RIGID - UL,,,,,,,,,,,
4350,0544710000,4 RIGID - UL,0.206,TON,8.034,0.206,0.000,5.150,0.000,7.210,2.266,-2.884,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,Northwinds Corporation,0.2250,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",Rigid,0.00,0.00,Western,RIGID,B,435005447100004 RIGID - UL,,,,,,,,,,,
3530,0544710000,4 RIGID - UL,4.378,TON,0.000,3.090,0.000,0.000,0.000,4.120,5.408,5.408,0.000,0.000,R04500208-C1012H,0.000,0.000,0.000,71,4.500,"GORIN-HOPPER-McCOY, INC.",0.2250,Norcross,GA,USA,30071,"Norcross, GA, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,353005447100004 RIGID - UL,,,,,,,,,,,
1100,0544210000,1 1/2 RIGID - UL,1.052,TON,0.000,0.000,0.000,0.000,2.104,0.000,-1.052,-1.052,0.000,0.000,R01900121-COND,0.000,8.153,0.000,71,1.900,Council,0.1380,Council,OH,USA,43223,"Council, OH, USA",Rigid,0.00,0.00,Manufacturing Plants,RIGID,,110005442100001 1/2 RIGID - UL,,,,,,,,,,,
3500,0544210000,1 1/2 RIGID - UL,3.287,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.287,3.287,0.000,0.000,R01900121-COND,0.000,0.000,0.000,71,1.900,ALLIED GROUP SALES,0.1380,Phoenix,AZ,USA,85003,"Phoenix, AZ, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,350005442100001 1/2 RIGID - UL,,,,,,,,,,,
3440,0544210000,1 1/2 RIGID - UL,1.052,TON,0.000,0.526,0.000,0.000,0.000,0.000,0.526,0.526,0.000,0.000,R01900121-COND,0.000,0.000,0.000,71,1.900,Robert A. Amey Co.,0.1380,Portland,OR,USA,97201,"Portland, OR, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,344005442100001 1/2 RIGID - UL,,,,,,,,,,,
3410,0544210000,1 1/2 RIGID - UL,3.748,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.748,3.748,0.000,0.000,R01900121-COND,0.000,0.000,0.000,71,1.900,Electro Lines,0.1380,Syracuse,NY,USA,13202,"Syracuse, NY, USA",Rigid,0.00,0.00,Wheatland,RIGID,C,341005442100001 1/2 RIGID - UL,,,,,,,,,,,
3530,0544210000,1 1/2 RIGID - UL,3.340,TON,0.000,0.000,0.000,0.000,0.000,0.000,3.340,3.340,0.000,0.000,R01900121-COND,0.000,0.000,0.000,71,1.900,"GORIN-HOPPER-McCOY, INC.",0.1380,Norcross,GA,USA,30071,"Norcross, GA, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,353005442100001 1/2 RIGID - UL,,,,,,,,,,,
4350,0544210000,1 1/2 RIGID - UL,8.048,TON,0.000,0.000,0.000,0.000,0.000,0.000,8.048,8.048,0.000,0.000,R01900121-COND,0.000,0.000,0.000,71,1.900,Northwinds Corporation,0.1380,Mississauga,ON,Canada,            L5B 3C9,"Mississauga, ON, Canada",Rigid,0.00,0.00,Western,RIGID,B,435005442100001 1/2 RIGID - UL,,,,,,,,,,,
3200,0544210000,1 1/2 RIGID - UL,2.498,TON,0.000,0.000,0.000,0.000,0.000,0.000,2.498,2.498,0.000,0.000,R01900121-COND,0.000,0.000,0.000,71,1.900,Nelson and Associates,0.1380,Santa Fe Springs,CA,USA,90670,"Santa Fe Springs, CA, USA",Rigid,0.00,0.00,Wheatland,RIGID,B,320005442100001 1/2 RIGID - UL,,,,,,,,,,,
